TN40,TN40,TN40,TN40,TN40,TN40,TN40,TN40,TN40,TN40,TN40,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42,TN42
CSDEP,CSDIR,CTCN,CTCNIA,NCCO,TYCNGR,CTCNGR,COARCL,CTADR0,NIAF,NIAFBT,CITPCN,LTCN,NRTP,DAIMRE,DAIMMJ,LTCU,CITPFI,CICNFI,CIRGFI,CIDPFI,TXCNT0,TXCNS0,TXCNA0,TXCH2,TXCNU0,TXCNZ2,TXCH24,TXCH23,TXCH0,TXCH1,MOCHD,MNDPDF,MNCHDF,MNCHD,MBTP01,MBTP02,MBTP03,MBTP04,MBTP05,MBTP06,MBTP07,MBTP08,MBTP09,MBTP10,MBTP11,MBTP12,MBTP13,MBTP14,MBTP15,MBTP16,MBTP17,MBTP18,MBTP19,MBTP20,MBTP21,MBTP22,MBTP23,MBTP24,FILLER,CICNGP,FILLER,BX001A
Code departement,Numero de direction sur 1c,CODE COMMUNE DE L'AFT,ancien code cne en presence d ifp,numero de compte fichier coll CFE,type EPCI,code EPCI,type article sur 2 caracteres,code voie du lieu d'imposition,NUMERO IMMEUBLE DE L'AFT,indice repetition b/t/q cfe type 1,indicateur commune differee,Libelle commune au 1/1,numero de role CFE,Date de mise en recouvrement,Date de majoration,LIBELLE DU GROUPEMENT DE COMMUNES,copie role EPCI (CV),"copie de role commune (C,V,"""")","copie role region (C,V,"" "")","copie role departement (C,V,"" "")",taux cfe commune 8 car.                             9(3)V9(5),taux cfe synd. sans fisc propre 8c                  9(3)V9(5),tx cfe add. ou tx uni. hors ZAE 8 c.                9(3)V9(5),taux tse 8 car.                                     9(3)V9(5),taux cfe unique applicable 8 car.                   9(3)V9(5),taux cfe dans la zde 8 caracteres                   9(3)V9(5),taux CFE TGEMAPI                                    9(3)V9(5),taux CFE TASARIF                                    9(3)V9(5),taux chambre de commerce 8 car.                     9(3)V9(5),taux chambre des metiers 8 car.                     9(3)V9(5),total contribution fixe CMA,DF departemental Moselle,droit fixe vote par ass permanente,total des 2 drts fixes + add chm,BM CA <= 10 000 TC HZ,BM CA <= 10 000 TP HZ,BM 10 000 < CA <= 32 600 TC HZ,BM 10 000 < CA <= 32 600 TP HZ,BM 32 600 < CA <= 100 000 TC HZ,BM 32 600 < CA <= 100 000 TP HZ,BM 100 000 < CA <= 250 000 TC HZ,BM 100 000 < CA <= 250 000 TP HZ,BM 250 000 < CA <= 500 000 TC HZ,BM 250 000 < CA <= 500 000 TP HZ,BM CA > 500 000 TC HZ,BM CA > 500 000 TP HZ,BM CA <= 10 000 TC CNE/FPU,BM CA <= 10 000 TP CNE/FPU,BM 10 000 < CA <= 32 600 TC CNE/FPU,BM 10 000 < CA <= 32 600 TP CNE/FPU,BM 32 600 < CA <= 100 000 TC CNE/FPU,BM 32 600 < CA <= 100 000 TP CNE/FPU,BM 100 000 < CA <= 250 000 TC CNE/FU,BM 100 000 < CA <= 250 000 TP CNE/FU,BM 250 000 < CA <= 500 000 TC CNE/FU,BM 250 000 < CA <= 500 000 TP CNE/FU,BM CA > 500 000 TC CNE/FPU,BM CA > 500 000 TP CNE/FPU,,indicateur cne dans MGP,,ZONE BANALISEE 1 CARACTERE X
16,0,99,   ,0,V,384,A1,    ,    , ,P,CHILLAC                       ,92,20221031,20221215,COMMUNAUTE DE COMMUNES DES 4 B                    ,C, ,C,V,0,0,0,67600,2358000,0,55100,0,142000,364000,135,0,135,135,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,105,   ,0,V,384,A1,    ,    , ,P,CONDEON                       ,92,20221031,20221215,COMMUNAUTE DE COMMUNES DES 4 B                    ,C, ,C,V,0,0,0,67600,2358000,0,55100,0,142000,364000,135,0,135,135,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,133,   ,0,V,384,A1,    ,    , ,P,ETRIAC                        ,92,20221031,20221215,COMMUNAUTE DE COMMUNES DES 4 B                    ,C, ,C,V,0,0,0,67600,2358000,0,55100,0,142000,364000,135,0,135,135,542,398,796,398,796,398,796,398,796,398,796,398,542,398,796,398,796,398,796,398,796,398,796,398,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,160,   ,0,V,384,A1,    ,    , ,P,GUIMPS                        ,92,20221031,20221215,COMMUNAUTE DE COMMUNES DES 4 B                    ,C, ,C,V,0,0,0,67600,2358000,0,55100,0,142000,364000,135,0,135,135,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,161,   ,0,V,384,A1,    ,    , ,P,GUIZENGEARD                   ,92,20221031,20221215,COMMUNAUTE DE COMMUNES DES 4 B                    ,C, ,C,V,0,0,0,67600,2358000,0,55100,0,142000,364000,135,0,135,135,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,175,   ,0,V,384,A1,    ,    , ,P,VAL DES VIGNES                ,92,20221031,20221215,COMMUNAUTE DE COMMUNES DES 4 B                    ,C, ,C,V,0,0,0,67600,2358000,0,55100,0,142000,364000,135,0,135,135,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,176,   ,0,V,384,A1,    ,    , ,P,LACHAISE                      ,92,20221031,20221215,COMMUNAUTE DE COMMUNES DES 4 B                    ,C, ,C,V,0,0,0,67600,2358000,0,55100,0,142000,364000,135,0,135,135,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,177,   ,0,V,384,A1,    ,    , ,P,LADIVILLE                     ,92,20221031,20221215,COMMUNAUTE DE COMMUNES DES 4 B                    ,C, ,C,V,0,0,0,67600,2358000,0,55100,0,142000,364000,135,0,135,135,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,178,   ,0,V,384,A1,    ,    , ,P,LAGARDE SUR LE NE             ,92,20221031,20221215,COMMUNAUTE DE COMMUNES DES 4 B                    ,C, ,C,V,0,0,0,67600,2358000,0,55100,0,142000,364000,135,0,135,135,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,224,   ,0,V,384,A1,    ,    , ,P,MONTMERAC                     ,92,20221031,20221215,COMMUNAUTE DE COMMUNES DES 4 B                    ,C, ,C,V,0,0,0,67600,2358000,0,55100,0,142000,364000,135,0,135,135,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,251,   ,0,V,384,A1,    ,    , ,P,ORIOLLES                      ,92,20221031,20221215,COMMUNAUTE DE COMMUNES DES 4 B                    ,C, ,C,V,0,0,0,67600,2358000,0,55100,0,142000,364000,135,0,135,135,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,256,   ,0,V,384,A1,    ,    , ,P,PASSIRAC                      ,92,20221031,20221215,COMMUNAUTE DE COMMUNES DES 4 B                    ,C, ,C,V,0,0,0,67600,2358000,0,55100,0,142000,364000,135,0,135,135,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,258,   ,0,V,384,A1,    ,    , ,P,PERIGNAC                      ,92,20221031,20221215,COMMUNAUTE DE COMMUNES DES 4 B                    ,C, ,C,V,0,0,0,67600,2358000,0,55100,0,142000,364000,135,0,135,135,542,395,788,395,788,395,788,395,788,395,788,395,542,395,788,395,788,395,788,395,788,395,788,395,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,276,   ,0,V,384,A1,    ,    , ,P,REIGNAC                       ,92,20221031,20221215,COMMUNAUTE DE COMMUNES DES 4 B                    ,C, ,C,V,0,0,0,67600,2358000,0,55100,0,142000,364000,135,0,135,135,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,301,   ,0,V,384,A1,    ,    , ,P,SAINT-AULAIS-LA-CHAPELLE      ,92,20221031,20221215,COMMUNAUTE DE COMMUNES DES 4 B                    ,C, ,C,V,0,0,0,67600,2358000,0,55100,0,142000,364000,135,0,135,135,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,303,   ,0,V,384,A1,    ,    , ,P,SAINT-BONNET                  ,92,20221031,20221215,COMMUNAUTE DE COMMUNES DES 4 B                    ,C, ,C,V,0,0,0,67600,2358000,0,55100,0,142000,364000,135,0,135,135,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,315,   ,0,V,384,A1,    ,    , ,P,SAINT-FELIX                   ,92,20221031,20221215,COMMUNAUTE DE COMMUNES DES 4 B                    ,C, ,C,V,0,0,0,67600,2358000,0,55100,0,142000,364000,135,0,135,135,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,338,   ,0,V,384,A1,    ,    , ,P,ST-MEDARD-DE-BARBEZIEUX       ,92,20221031,20221215,COMMUNAUTE DE COMMUNES DES 4 B                    ,C, ,C,V,0,0,0,67600,2358000,0,55100,0,142000,364000,135,0,135,135,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,342,   ,0,V,384,A1,    ,    , ,P,SAINT-PALAIS-DU-NE            ,92,20221031,20221215,COMMUNAUTE DE COMMUNES DES 4 B                    ,C, ,C,V,0,0,0,67600,2358000,0,55100,0,142000,364000,135,0,135,135,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,354,   ,0,V,384,A1,    ,    , ,P,SAINTE-SOULINE                ,92,20221031,20221215,COMMUNAUTE DE COMMUNES DES 4 B                    ,C, ,C,V,0,0,0,67600,2358000,0,55100,0,142000,364000,135,0,135,135,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,357,   ,0,V,384,A1,    ,    , ,P,SAINT-VALLIER                 ,92,20221031,20221215,COMMUNAUTE DE COMMUNES DES 4 B                    ,C, ,C,V,0,0,0,67600,2358000,0,55100,0,142000,364000,135,0,135,135,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,360,   ,0,V,384,A1,    ,    , ,P,SALLES-DE-BARBEZIEUX          ,92,20221031,20221215,COMMUNAUTE DE COMMUNES DES 4 B                    ,C, ,C,V,0,0,0,67600,2358000,0,55100,0,142000,364000,135,0,135,135,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,365,   ,0,V,384,A1,    ,    , ,P,SAUVIGNAC                     ,92,20221031,20221215,COMMUNAUTE DE COMMUNES DES 4 B                    ,C, ,C,V,0,0,0,67600,2358000,0,55100,0,142000,364000,135,0,135,135,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,380,   ,0,V,384,A1,    ,    , ,P,LE TATRE                      ,92,20221031,20221215,COMMUNAUTE DE COMMUNES DES 4 B                    ,C, ,C,V,0,0,0,67600,2358000,0,55100,0,142000,364000,135,0,135,135,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,384,   ,0,V,384,A1,    ,    , ,P,TOUVERAC                      ,92,20221031,20221215,COMMUNAUTE DE COMMUNES DES 4 B                    ,C, ,C,V,0,0,0,67600,2358000,0,55100,0,142000,364000,135,0,135,135,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,405,   ,0,V,384,A1,    ,    , ,P,VIGNOLLES                     ,92,20221031,20221215,COMMUNAUTE DE COMMUNES DES 4 B                    ,C, ,C,V,0,0,0,67600,2358000,0,55100,0,142000,364000,135,0,135,135,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,542,542,1083,545,1090,545,1090,545,1090,545,1090,545,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,1,   ,0,V,601,A1,    ,    , ,P,ABZAC                         ,92,20221031,20221215,CHARENTE LIMOUSINE                                ,V,C,C,V,2038000,0,481000,67600,2215000,0,57400,0,142000,364000,135,0,135,135,542,307,612,307,612,307,612,307,612,307,612,307,508,508,709,709,709,709,709,709,709,709,709,709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,7,   ,0,V,601,A1,    ,    , ,P,ALLOUE                        ,92,20221031,20221215,CHARENTE LIMOUSINE                                ,V,V,C,V,2098000,0,481000,67600,2215000,0,57400,0,142000,364000,135,0,135,135,542,321,640,321,640,321,640,321,640,321,640,321,508,508,709,709,709,709,709,709,709,709,709,709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,9,   ,0,V,601,A1,    ,    , ,P,AMBERNAC                      ,92,20221031,20221215,CHARENTE LIMOUSINE                                ,V,V,C,V,2109000,0,481000,67600,2215000,0,57400,0,142000,364000,135,0,135,135,542,335,668,335,668,335,668,335,668,335,668,335,508,508,709,709,709,709,709,709,709,709,709,709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,16,   ,0,V,601,A1,    ,    , ,P,ANSAC SUR VIENNE              ,92,20221031,20221215,CHARENTE LIMOUSINE                                ,V,V,C,V,1981000,0,481000,67600,2215000,0,57400,0,142000,364000,135,0,135,135,188,188,376,376,376,376,376,376,376,376,376,376,508,508,709,709,709,709,709,709,709,709,709,709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,35,   ,0,V,601,A1,    ,    , ,P,BEAULIEU-SUR-SONNETTE         ,92,20221031,20221215,CHARENTE LIMOUSINE                                ,V,V,C,V,2070000,0,481000,67600,2215000,0,57400,0,142000,364000,135,0,135,135,542,404,809,404,809,404,809,404,809,404,809,404,508,508,709,709,709,709,709,709,709,709,709,709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,38,   ,0,V,601,A1,    ,    , ,P,BENEST                        ,92,20221031,20221215,CHARENTE LIMOUSINE                                ,V,C,C,V,2260000,0,481000,67600,2215000,0,57400,0,142000,364000,135,0,135,135,542,319,636,319,636,319,636,319,636,319,636,319,508,508,709,709,709,709,709,709,709,709,709,709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,54,   ,0,V,601,A1,    ,    , ,P,LE BOUCHAGE                   ,92,20221031,20221215,CHARENTE LIMOUSINE                                ,V,V,C,V,2109000,0,481000,67600,2215000,0,57400,0,142000,364000,135,0,135,135,520,260,520,260,520,260,520,260,520,260,520,260,508,508,709,709,709,709,709,709,709,709,709,709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,64,   ,0,V,601,A1,    ,    , ,P,BRIGUEUIL                     ,92,20221031,20221215,CHARENTE LIMOUSINE                                ,V,V,C,V,1940000,0,481000,67600,2215000,0,57400,0,142000,364000,135,0,135,135,542,476,947,476,947,476,947,476,947,476,947,476,508,508,709,709,709,709,709,709,709,709,709,709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,65,   ,0,V,601,A1,    ,    , ,P,BRILLAC                       ,92,20221031,20221215,CHARENTE LIMOUSINE                                ,V,V,C,V,1995000,0,481000,67600,2215000,0,57400,0,142000,364000,135,0,135,135,542,383,759,383,759,383,759,383,759,383,759,383,508,508,709,709,709,709,709,709,709,709,709,709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,70,   ,0,V,601,A1,    ,    , ,P,CHABANAIS                     ,92,20221031,20221215,CHARENTE LIMOUSINE                                ,V,V,C,V,1935000,0,481000,67600,2215000,0,57400,0,142000,364000,135,0,135,135,470,470,939,470,939,470,939,470,939,470,939,470,508,508,709,709,709,709,709,709,709,709,709,709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,71,   ,0,V,601,A1,    ,    , ,P,CHABRAC                       ,92,20221031,20221215,CHARENTE LIMOUSINE                                ,V,C,C,V,2070000,0,481000,67600,2215000,0,57400,0,142000,364000,135,0,135,135,542,336,671,336,671,336,671,336,671,336,671,336,508,508,709,709,709,709,709,709,709,709,709,709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,76,   ,0,V,601,A1,    ,    , ,P,CHAMPAGNE MOUTON              ,92,20221031,20221215,CHARENTE LIMOUSINE                                ,V,V,C,V,1961000,0,481000,67600,2215000,0,57400,0,142000,364000,135,0,135,135,542,479,954,479,954,479,954,479,954,479,954,479,508,508,709,709,709,709,709,709,709,709,709,709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,85,   ,0,V,601,A1,    ,    , ,P,CHASSENEUIL SR BONNIEURE      ,92,20221031,20221215,CHARENTE LIMOUSINE                                ,V,C,C,V,1860000,0,481000,67600,2215000,0,57400,0,142000,364000,135,0,135,135,542,542,1083,569,1139,569,1139,569,1139,569,1139,569,508,508,709,709,709,709,709,709,709,709,709,709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,86,   ,0,V,601,A1,    ,    , ,P,CHASSENON                     ,92,20221031,20221215,CHARENTE LIMOUSINE                                ,V,V,C,V,1914000,0,481000,67600,2215000,0,57400,0,142000,364000,135,0,135,135,542,391,780,391,780,391,780,391,780,391,780,391,508,508,709,709,709,709,709,709,709,709,709,709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,87,   ,0,V,601,A1,    ,    , ,P,CHASSIECQ                     ,92,20221031,20221215,CHARENTE LIMOUSINE                                ,V,V,C,V,1628000,0,481000,67600,2215000,0,57400,0,142000,364000,135,0,135,135,542,345,692,345,692,345,692,345,692,345,692,345,508,508,709,709,709,709,709,709,709,709,709,709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,96,   ,0,V,601,A1,    ,    , ,P,CHERVES-CHATELARS             ,92,20221031,20221215,CHARENTE LIMOUSINE                                ,V,V,C,V,1610000,0,481000,67600,2215000,0,57400,0,142000,364000,135,0,135,135,542,386,767,386,767,386,767,386,767,386,767,386,508,508,709,709,709,709,709,709,709,709,709,709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,100,   ,0,V,601,A1,    ,    , ,P,CHIRAC                        ,92,20221031,20221215,CHARENTE LIMOUSINE                                ,V,V,C,V,1772000,0,481000,67600,2215000,0,57400,0,142000,364000,135,0,135,135,542,511,1023,511,1023,511,1023,511,1023,511,1023,511,508,508,709,709,709,709,709,709,709,709,709,709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,106,   ,0,V,601,A1,    ,    , ,P,CONFOLENS                     ,92,20221031,20221215,CHARENTE LIMOUSINE                                ,V,C,C,V,2226000,0,481000,67600,2215000,0,57400,0,142000,364000,135,0,135,135,542,542,1083,544,1087,544,1087,544,1087,544,1087,544,508,508,709,709,709,709,709,709,709,709,709,709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,128,   ,0,V,601,A1,    ,    , ,P,EPENEDE                       ,92,20221031,20221215,CHARENTE LIMOUSINE                                ,V,V,C,V,2438000,0,481000,67600,2215000,0,57400,0,142000,364000,135,0,135,135,129,129,129,129,129,129,129,129,129,129,129,129,508,508,709,709,709,709,709,709,709,709,709,709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,131,   ,0,V,601,A1,    ,    , ,P,ESSE                          ,92,20221031,20221215,CHARENTE LIMOUSINE                                ,V,C,C,V,2175000,0,481000,67600,2215000,0,57400,0,142000,364000,135,0,135,135,542,319,637,319,637,319,637,319,637,319,637,319,508,508,709,709,709,709,709,709,709,709,709,709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,132,   ,0,V,601,A1,    ,    , ,P,ETAGNAC                       ,92,20221031,20221215,CHARENTE LIMOUSINE                                ,V,C,C,V,1555000,0,481000,67600,2215000,0,57400,0,142000,364000,135,0,135,135,542,488,972,488,972,488,972,488,972,488,972,488,508,508,709,709,709,709,709,709,709,709,709,709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,134,   ,0,V,601,A1,    ,    , ,P,EXIDEUIL SUR VIENNE           ,92,20221031,20221215,CHARENTE LIMOUSINE                                ,V,V,C,V,1922000,0,481000,67600,2215000,0,57400,0,142000,364000,135,0,135,135,542,534,1070,534,1070,534,1070,534,1070,534,1070,534,508,508,709,709,709,709,709,709,709,709,709,709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,157,   ,0,V,601,A1,    ,    , ,P,LE GRAND MADIEU               ,92,20221031,20221215,CHARENTE LIMOUSINE                                ,V,V,C,V,2566000,0,481000,67600,2215000,0,57400,0,142000,364000,135,0,135,135,542,335,668,335,668,335,668,335,668,335,668,335,508,508,709,709,709,709,709,709,709,709,709,709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,164,   ,0,V,601,A1,    ,    , ,P,HIESSE                        ,92,20221031,20221215,CHARENTE LIMOUSINE                                ,V,V,C,V,2670000,0,481000,67600,2215000,0,57400,0,142000,364000,135,0,135,135,79,79,79,79,79,79,79,79,79,79,79,79,508,508,709,709,709,709,709,709,709,709,709,709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
16,0,181,   ,0,V,601,A1,    ,    , ,P,LESSAC                        ,92,20221031,20221215,CHARENTE LIMOUSINE                                ,V,V,C,V,2182000,0,481000,67600,2215000,0,57400,0,142000,364000,135,0,135,135,542,306,610,306,610,306,610,306,610,306,610,306,508,508,709,709,709,709,709,709,709,709,709,709,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,N,     ,X
